Delta-PuZr_[-1-1-2],104.01922899156675,174.52387120294298,90.16046960233773
Delta-PuZr_[-1-1-2],106.23088063270491,180.47160441465576,93.54371057981213
Delta-PuZr_[-1-1-2],108.26767494326049,176.47946056127893,91.74212349244485
Delta-PuZr_[-1-1-2],109.33133069783584,178.43905202352732,91.36035521707882
Delta-PuZr_[-1-1-2],107.65213354953903,177.6879286839711,92.6340119194025
Delta-PuZr_[-1-1-2],108.96399551956222,171.64206943520577,73.70014221442634
Delta-PuZr_[-1-1-2],108.73328098154721,181.89282558693733,91.17063206634631
Delta-PuZr_[-1-1-2],116.37439295416331,177.88649851390983,88.27343866056887
Delta-PuZr_[-1-1-2],110.34605104149614,181.33573647108048,91.05142349981662
Delta-PuZr_[-1-1-2],110.25684269608993,178.55804245124517,91.33805736881516
Delta-PuZr_[-1-1-2],111.94641575325224,175.58002712903772,90.8299607838488
Delta-PuZr_[-1-1-2],107.28000745712129,175.72706109191037,89.98784303444658
Delta-PuZr_[-1-1-2],108.67382389517726,177.12425017484196,89.56036872137818
Delta-PuZr_[-1-1-2],109.07795377618706,179.31504087150765,90.62330056849525
Delta-PuZr_[-1-1-2],107.4121177903678,175.83802433806588,88.73953423986538
Delta-PuZr_[-1-1-2],79.70408900675761,87.92084242910009,83.44293602710832
Delta-PuZr_[-1-1-2],108.02063493881298,176.0311591365674,89.58888967299222
Delta-PuZr_[-1-1-2],106.56922632730333,179.30142219179413,89.56293793467435
Delta-PuZr_[-1-1-2],109.60383204979651,177.84928296552152,90.01309894270102
Delta-PuZr_[-1-1-2],101.21363790941307,157.41578039231274,71.50129769411623
Delta-PuZr_[-1-1-2],110.01818181780938,181.13530854032848,91.41729245723694
Delta-PuZr_[-1-1-2],108.0,176.47946056127893,87.73713469540726
Delta-PuZr_[-1-1-2],107.89323667174176,173.41855498132287,93.08665939929796
Delta-PuZr_[-1-1-2],110.30177190318426,146.3002668391995,59.27324534356246
Delta-PuZr_[-1-1-2],111.14151066228652,183.05783082633468,89.4763436829765
Delta-PuZr_[-1-1-2],104.05634312918417,178.18949830235562,90.16119131462759
Delta-PuZr_[-1-1-2],110.27294560116971,174.9586398129355,92.01046566998039
Delta-PuZr_[-1-1-2],109.55363982999378,179.6941846582688,90.9484131459694
Delta-PuZr_[-1-1-2],104.45513165396747,179.69182070171223,88.43556261540884
Delta-PuZr_[-1-1-2],100.765906852503,119.85530918097803,60.744907001800854
Delta-PuZr_[-1-1-2],106.5798395057387,165.9435499649271,87.37661333248002
Delta-PuZr_[-1-1-2],109.17079317542738,176.85378751242848,90.46538546419677
Delta-PuZr_[-1-1-2],106.82298168625692,175.07157838057438,90.89863047887862
Delta-PuZr_[-1-1-2],95.31451801816829,97.21604685436984,67.21427364923923
Delta-PuZr_[-1-1-2],108.46197490364999,180.10250347920984,92.07947759686095
Delta-PuZr_[-1-1-2],108.0,174.09181133734646,90.33604466423347
Delta-PuZr_[-1-1-2],111.08555261599052,178.56264135558104,92.1755578482821
Delta-PuZr_[-1-1-2],107.49731516861928,177.5846785313045,91.99810921242364
Delta-PuZr_[-1-1-2],105.64701328663318,182.36807385863418,89.50084185026762
Delta-PuZr_[-1-1-2],108.41112688513917,177.10726653759372,90.47449604660972
Delta-PuZr_[-1-1-2],110.11357772772621,174.62676743040288,94.9985559340252
Delta-PuZr_[-1-1-2],106.76284059562497,175.4333991177164,90.00358869121804
Delta-PuZr_[-1-1-2],111.11476337576767,181.4938727262827,88.18702917862132
Delta-PuZr_[-1-1-2],104.298954219372,170.98830369355676,91.58552839759244
Delta-PuZr_[-1-1-2],105.64968768650934,179.98055450520204,91.06670600419744
Delta-PuZr_[-1-1-2],109.42107390618058,179.5632176377243,90.88811544200591
Delta-PuZr_[-1-1-2],100.5147225189985,174.6156378736125,93.9381723446155
Delta-PuZr_[-1-1-2],107.08398749786915,180.0971110485063,93.36192153841685
Delta-PuZr_[-1-1-2],109.11723345207537,175.19379711849345,88.29837116165191
Delta-PuZr_[-1-1-2],105.05468291825393,176.1632523855292,92.55063246579564
Delta-PuZr_[-1-1-2],110.02272342365472,180.53490939292897,89.25708090391933
Delta-PuZr_[-1-1-2],102.76016008673464,113.98507480436618,59.295340400225534
Delta-PuZr_[-1-1-2],104.90616533707725,173.03777735314938,93.73796480190327
Delta-PuZr_[-1-1-2],104.67568963231147,135.07405376311175,53.827223422920675
Delta-PuZr_[-1-1-2],109.58408382090718,177.77106599015292,92.50201590723222
Delta-PuZr_[-1-1-2],106.36955428153139,175.0326232785087,93.42799951096356
Delta-PuZr_[-1-1-2],107.48953437428223,179.0111728356641,90.70078392307977
Delta-PuZr_[-1-1-2],109.09673268507595,179.075403112767,89.26042467727196
Delta-PuZr_[-1-1-2],109.79275560664512,184.0895363410155,90.12839666695598
Delta-PuZr_[-1-1-2],109.7155015121388,179.60776168242245,91.71472461927739
Delta-PuZr_[-1-1-2],107.48468777443466,176.00185846495157,91.00960279444152
Delta-PuZr_[-1-1-2],108.30810381496191,176.684500018547,91.55155593039015
Delta-PuZr_[-1-1-2],109.1031446491944,177.32042848153057,89.95764600598126
Delta-PuZr_[-1-1-2],106.14312629652983,176.3250243888818,91.55476735242456
Delta-PuZr_[-1-1-2],103.99670955928235,177.570782945548,89.96900186669524
Delta-PuZr_[-1-1-2],111.17753483780126,179.90930869356458,90.00948308264967
Delta-PuZr_[-1-1-2],108.61226968365258,177.603879986576,91.61714756691634
Delta-PuZr_[-1-1-2],109.34349546269316,176.73781001688047,90.6777605970303
Delta-PuZr_[-1-1-2],105.15273894000543,178.08986495586996,91.29624670440222
Delta-PuZr_[-1-1-2],103.54839223431372,174.2854559256023,91.5165666720484
Delta-PuZr_[-1-1-2],106.58212744140418,178.87839015683244,87.05518586868143
Delta-PuZr_[-1-1-2],104.52142420003479,172.12386761096332,80.56751288874554
Delta-PuZr_[-1-1-2],108.04628637764465,180.79256874692882,91.16472099207621
Delta-PuZr_[-1-1-2],108.5393178741474,181.01795477884386,90.65250725302707
Delta-PuZr_[-1-1-2],107.83784122468327,175.35392781457733,91.92020298618127
Delta-PuZr_[-1-1-2],98.30695009033519,108.09252759752295,60.83041579483114
Delta-PuZr_[-1-1-2],104.68688904855532,172.32527382830412,96.17929225109148
Delta-PuZr_[-1-1-2],109.18556873058633,179.7796285950996,90.5957837485249
Delta-PuZr_[-1-1-2],110.48365362170404,179.16079912248455,88.06048645988392
Delta-PuZr_[-1-1-2],109.02063829413592,178.18248506569984,90.66756587611894
Delta-PuZr_[-1-1-2],104.9952379872535,181.56583932863361,90.74028654432948
Delta-PuZr_[-1-1-2],107.10859627801997,178.17100814315683,91.9882620599532
Delta-PuZr_[-1-1-2],107.70329614269008,177.03940655216553,93.01849492651799
Delta-PuZr_[-1-1-2],109.53032444040555,176.11641532367,91.64423305759317
Delta-PuZr_[-1-1-2],107.75396620573996,176.54259596308287,91.86798045569665
Delta-PuZr_[-1-1-2],105.24514163254764,179.00279327429502,90.77834343038973
Delta-PuZr_[-1-1-2],107.27682940000315,176.68322775196071,90.88613180729801
Delta-PuZr_[-1-1-2],105.59682668811455,182.39867248132964,90.4729982024528
Delta-PuZr_[-1-1-2],111.01801801766206,177.59165107298242,90.65060410249798
Delta-PuZr_[-1-1-2],110.00454536063498,179.52234357968965,90.15001595183523
Zr3O_R3c_[7-7-1],100.03262207735665,146.37198515064512,71.60828545577219
Zr3O_R3c_[7-7-1],103.46496991735899,146.1332569103449,71.36696283862011
Zr3O_R3c_[7-7-1],100.01068242299927,146.79554826261437,55.02332913728812
Zr3O_R3c_[7-7-1],67.63970604973402,97.15669410154706,68.52659434856147
Zr3O_R3c_[7-7-1],98.52189973590461,146.58953083414193,63.10854571689959
Alpha-Zr_[331],67.90031524988824,138.65417504640848,35.39510800868669
Alpha-Zr_[331],92.80599958151322,102.20674219362151,66.48368251259589
Alpha-Zr_[331],103.09219175087898,189.31991546309808,54.820006427194265
Alpha-Zr_[331],97.99364797912494,119.27091640894963,65.32321498510672
Alpha-Zr_[331],100.56892005999407,192.89049218724108,77.10837605886675
Alpha-Zr_[331],101.64484443069566,195.32102695413306,53.53028335468773
Alpha-Zr_[331],91.8121313519799,111.90490476729414,53.159482890515
Alpha-Zr_[331],103.35139865564936,187.26038416081707,77.82854179141252
ZrO2_[001],86.1521908461136,106.9345511475166,67.55304192437508
ZrO2_[001],108.92561357416157,111.62659568889893,88.26139687144865
ZrO2_[001],107.0233603040804,113.03759949429438,86.00857024518133
ZrO2_[001],52.11340254296815,105.65451888759318,62.952125708093206
ZrO2_[001],91.12081236560729,109.79007488204137,71.79819472546059
ZrO2_[001],57.0087712549569,84.97390477777151,64.61096905107732
ZrO2_[001],105.96491689671542,112.48326567664756,91.24676919983212
ZrO2_[001],106.25203043313891,112.2156707089471,91.27258829450557
ZrO2_[001],106.29510204640161,109.32581830608349,89.31202253409245
ZrO2_[001],121.79490958164057,125.56827658072544,92.09568117803155
ZrO2_[001],108.20852325627864,110.12034539649616,90.30306731932151
PuO2_[-1-1-2],93.64835181991738,153.88786885676825,89.8087280456828
PuO2_[-1-1-2],94.13288479590966,152.0,88.84846600421317
PuO2_[-1-1-2],93.6439462837237,159.6229053617222,90.22922792779895
PuO2_[-1-1-2],91.83459781598805,153.71855858983577,91.71024122616181
Alpha-Zr_[021],104.15434858665093,151.02979838429235,71.13886769955451
Alpha-Zr_[021],98.61616751979648,142.24047496952934,69.86321335870068
Alpha-Zr_[021],98.08159868191383,144.9586147836685,71.68822337391978
Alpha-Zr_[021],103.1479485457916,148.91005989959484,69.30035471099006
Alpha-Zr_[021],99.73477240416301,145.84408749739765,57.865757372929096
Alpha-Zr_[021],101.36256350358704,147.81689767760724,67.67210147513134
Alpha-Zr_[021],104.15052337661754,148.44644160190717,70.91134610333401
Alpha-Zr_[021],98.67173843189187,145.67086187704115,70.26173066527568
Alpha-Zr_[021],103.6200824851259,145.81054856607045,68.82577725250657
Alpha-Zr_[021],102.13526288291483,150.97186867567342,67.26636814379597
Alpha-Zr_[021],104.22895222364266,146.8911161370898,69.33001839832947
Alpha-Zr_[021],103.57351138992456,145.51713344998166,71.08634401515822
Alpha-Zr_[021],102.52166057064227,146.7937073458811,68.48070126030986
Alpha-Zr_[021],99.73178058344584,148.48568954616468,71.69016649109443
Alpha-Zr_[021],99.86483645905517,147.73200857370347,64.87639059377244
Alpha-Zr_[021],97.62423378565343,146.9369648118177,68.82876691621217
Alpha-Zr_[021],79.14253466459348,104.59073071968636,55.6398022138477
Alpha-Zr_[021],100.43574234056277,146.33173867518053,70.06220329960576
Alpha-Zr_[021],98.02808043117568,148.44397650936892,54.36504436769029
Alpha-Zr_[021],101.86751377791896,144.9413674559475,68.28100754236027
Alpha-Zr_[021],101.25453846293802,147.2965660874686,60.82388037601592
Alpha-Zr_[021],101.22183097046991,146.5724799042422,64.31908406395743
Alpha-Zr_[021],100.47387412099519,149.80419513061645,68.51908811807294
Alpha-Zr_[021],101.0667021800769,149.66962665479033,69.98741915261465
Alpha-Zr_[021],101.43800883588258,140.71197204244373,57.40632370814454
Alpha-Zr_[021],102.29840499475108,140.3937800293338,65.0178144909246
Alpha-Zr_[021],99.33444687446615,147.86955129818418,71.59417256154151
Alpha-Zr_[021],99.18262632192479,140.86873322352267,73.40983793391648
Alpha-Zr_[021],98.36149576995177,145.45446022724775,68.58226346558467
Alpha-Zr_[021],99.43296705860041,148.2194319244275,69.4113465708072
Alpha-Zr_[021],100.66280345788111,146.33702074680156,69.43642182060424
Alpha-Zr_[021],100.62305898749054,147.85690851582515,65.52585627882829
Alpha-Zr_[021],92.39648650855779,149.92778441599881,71.24138962296394
Alpha-Zr_[021],101.01980003939822,144.44850002058865,70.50319453941064
Alpha-Zr_[021],99.78462587275604,148.340821330113,55.89202303856364
Alpha-Zr_[021],101.77405597680624,145.69145479402695,71.54395597251333
Alpha-Zr_[021],103.40696301506973,150.0585668620077,68.49577671484887
Alpha-Zr_[021],101.88227366739508,148.03377854160055,68.05543906912351
Alpha-Zr_[021],102.56875649504087,147.13348822115407,57.65632845585998
Alpha-Zr_[021],102.64011063584027,148.52259718610424,72.25892909936428
Alpha-Zr_[021],101.58827117618765,147.7563556583431,74.3556076066565
Alpha-Zr_[021],104.07208640673892,146.92463881766358,57.57645531872107
Alpha-Zr_[021],98.84773455874206,147.8681845428556,69.28288114837244
Alpha-Zr_[021],100.67983995887198,146.72763884149435,58.40770171479609
Alpha-Zr_[021],102.88342918079665,150.09706864302768,68.94089709823461
Alpha-Zr_[021],99.94546770557608,148.0375226096566,61.81877621185792
Alpha-Zr_[021],102.13454997150953,142.1511185661219,67.10201933393643
Alpha-Zr_[021],100.22474744293447,147.80865997076194,69.85964458059505
Alpha-Zr_[021],102.52804494381037,149.00335566691106,72.54604245095533
Alpha-Zr_[021],101.93553659674251,144.10064255305412,66.795683600837
Alpha-Zr_[021],100.61669702058626,148.54587498945358,62.236780781344635
Alpha-Zr_[021],99.97518659145727,145.27904184706065,72.27020223047269
Kappa-PuZr2_[-1-10],62.83751470335396,86.20317775414193,91.31436450881088
Kappa-PuZr2_[-1-10],64.49402630877697,88.30295368405697,89.46319692920304
